log_it,log_brain_weight,Species,cond__,effect1__,estimate__,se__,lower__,upper__
0.2999158756834944,0.04664608827413862,NA,1,0.2999158756834944,-1.2115004198835932,0.16484081285211843,-1.5632760578322598,-0.891504913023029
0.3207945716410808,0.04664608827413862,NA,1,0.3207945716410808,-1.1732138745160101,0.16392432755754038,-1.5240709115747708,-0.8541516534343441
0.3416732675986671,0.04664608827413862,NA,1,0.3416732675986671,-1.134662049888167,0.16300368536356752,-1.4841524674081945,-0.8173163602585446
0.36255196355625346,0.04664608827413862,NA,1,0.36255196355625346,-1.096298135511657,0.16229480525846754,-1.443999666428219,-0.7806042102878294
0.38343065951383976,0.04664608827413862,NA,1,0.38343065951383976,-1.0582681308384867,0.16104100707198732,-1.4043360386350427,-0.7438702692020666
0.40430935547142616,0.04664608827413862,NA,1,0.40430935547142616,-1.0196903209651054,0.16082503046758737,-1.3651225598458094,-0.7068687682158896
0.42518805142901245,0.04664608827413862,NA,1,0.42518805142901245,-0.9816389374887088,0.1600780732951229,-1.3267529659021788,-0.6699616162365369
0.44606674738659885,0.04664608827413862,NA,1,0.44606674738659885,-0.9433065477967104,0.15965309258736213,-1.286743221839763,-0.6335807387022224
0.46694544334418514,0.04664608827413862,NA,1,0.46694544334418514,-0.9049612824777395,0.1585875646266479,-1.2473849682589646,-0.5961061513999162
0.48782413930177154,0.04664608827413862,NA,1,0.48782413930177154,-0.8668626550323982,0.15805896542962958,-1.2079481590258223,-0.5595065860573102
0.5087028352593578,0.04664608827413862,NA,1,0.5087028352593578,-0.8292698459421515,0.15775894603022814,-1.16852075168728,-0.522264136278974
0.5295815312169442,0.04664608827413862,NA,1,0.5295815312169442,-0.7909303527902802,0.15667690365887352,-1.1294669444462786,-0.48527286477179066
0.5504602271745305,0.04664608827413862,NA,1,0.5504602271745305,-0.7524249870100599,0.1558284327969299,-1.0905850403240038,-0.4477544404875323
0.5713389231321168,0.04664608827413862,NA,1,0.5713389231321168,-0.7139444194271453,0.15470609355979065,-1.0521051574489186,-0.40999341375117043
0.5922176190897032,0.04664608827413862,NA,1,0.5922176190897032,-0.6755493589885159,0.15458237868783697,-1.0127256053975444,-0.3723027254681472
0.6130963150472895,0.04664608827413862,NA,1,0.6130963150472895,-0.6375049344692947,0.154191887965891,-0.9721283503992912,-0.3355396677726231
0.6339750110048759,0.04664608827413862,NA,1,0.6339750110048759,-0.5992033761488952,0.15361745232768606,-0.9325608864244723,-0.29846716846340465
0.6548537069624621,0.04664608827413862,NA,1,0.6548537069624621,-0.561370922051408,0.153473883931594,-0.8915478689344822,-0.2612769770804838
0.6757324029200485,0.04664608827413862,NA,1,0.6757324029200485,-0.5230693394195165,0.15384184861263503,-0.8515408845477895,-0.22425807774074966
0.6966110988776348,0.04664608827413862,NA,1,0.6966110988776348,-0.4853850160216622,0.1538861073154921,-0.8127987899599131,-0.18695320214633615
0.7174897948352212,0.04664608827413862,NA,1,0.7174897948352212,-0.44717860916869445,0.15351332384995758,-0.7740080377342163,-0.1481692333677046
0.7383684907928075,0.04664608827413862,NA,1,0.7383684907928075,-0.4088898056569107,0.1538163055699857,-0.7349498143854751,-0.11081857586614693
0.7592471867503939,0.04664608827413862,NA,1,0.7592471867503939,-0.3703037805537195,0.15356898619944467,-0.6972344556165576,-0.07267512582313441
0.7801258827079802,0.04664608827413862,NA,1,0.7801258827079802,-0.3317797592186911,0.15335787959099922,-0.6571033931950159,-0.03480846341467622
0.8010045786655666,0.04664608827413862,NA,1,0.8010045786655666,-0.29330187611349134,0.15312431713183047,-0.6181840581365824,0.003086531785947306
0.8218832746231529,0.04664608827413862,NA,1,0.8218832746231529,-0.25496712933075416,0.15321370359823705,-0.5795225667348575,0.04123555308911329
0.8427619705807393,0.04664608827413862,NA,1,0.8427619705807393,-0.2168024401148657,0.15293422415140664,-0.5411183945436144,0.07894124160584204
0.8636406665383256,0.04664608827413862,NA,1,0.8636406665383256,-0.17829064436830977,0.1535105405079344,-0.5025487332458571,0.11735316175909787
0.8845193624959119,0.04664608827413862,NA,1,0.8845193624959119,-0.1399212560750287,0.15375390691008028,-0.463826317392264,0.1544970807840834
0.9053980584534983,0.04664608827413862,NA,1,0.9053980584534983,-0.1019118847869831,0.15413777524993671,-0.4267526602873264,0.19332295964833776
0.9262767544110847,0.04664608827413862,NA,1,0.9262767544110847,-0.06321902319241823,0.15440630448015719,-0.3893194736315343,0.23062276300269302
0.9471554503686709,0.04664608827413862,NA,1,0.9471554503686709,-0.024634993697683516,0.15453064251138296,-0.3514255156284052,0.2683415016014383
0.9680341463262573,0.04664608827413862,NA,1,0.9680341463262573,0.013532169826238838,0.1544509053974789,-0.3132005928602988,0.3059570911834964
0.9889128422838437,0.04664608827413862,NA,1,0.9889128422838437,0.05156998267683954,0.15421514021740237,-0.27538120916066056,0.3447684784782621
1.0097915382414302,0.04664608827413862,NA,1,1.0097915382414302,0.09010811980917144,0.15426846947878164,-0.23746341840262955,0.38308277428152165
1.0306702341990164,0.04664608827413862,NA,1,1.0306702341990164,0.12816039469921703,0.1548071313395056,-0.2006322667386105,0.42153833269777496
1.0515489301566028,0.04664608827413862,NA,1,1.0515489301566028,0.16664064530373623,0.1557926649952169,-0.16175855001864856,0.45998402626911683
1.0724276261141892,0.04664608827413862,NA,1,1.0724276261141892,0.20508404652629098,0.1559358120510792,-0.12433025878725558,0.4989718562033384
1.0933063220717756,0.04664608827413862,NA,1,1.0933063220717756,0.24303706076629827,0.1561725637817238,-0.0877780793187442,0.538238971411805
1.1141850180293618,0.04664608827413862,NA,1,1.1141850180293618,0.2813873106520902,0.1565413929889673,-0.0500050427970511,0.5770063748238304
1.1350637139869482,0.04664608827413862,NA,1,1.1350637139869482,0.319730728576459,0.15664889830164827,-0.013314794433868914,0.615781671021379
1.1559424099445346,0.04664608827413862,NA,1,1.1559424099445346,0.3583096496908388,0.15696491783278985,0.024659402420625236,0.6536770358628139
1.176821105902121,0.04664608827413862,NA,1,1.176821105902121,0.39708685385475573,0.15763628712632458,0.061048823919184855,0.6934413152116394
1.1976998018597071,0.04664608827413862,NA,1,1.1976998018597071,0.4355055980849364,0.1582370631668628,0.09845804177469768,0.7313324195544821
1.2185784978172935,0.04664608827413862,NA,1,1.2185784978172935,0.47340047963344056,0.15874895641494857,0.1357420190745612,0.7704823419142612
1.23945719377488,0.04664608827413862,NA,1,1.23945719377488,0.5117609209486755,0.1593780496626198,0.17270310415184592,0.8088625432319144
1.2603358897324661,0.04664608827413862,NA,1,1.2603358897324661,0.5502887075280817,0.16018363964411586,0.20912715931719955,0.8477037194594131
1.2812145856900525,0.04664608827413862,NA,1,1.2812145856900525,0.5884398843683641,0.16043220890832743,0.24497843723823517,0.886579682840245
1.302093281647639,0.04664608827413862,NA,1,1.302093281647639,0.6266923118542127,0.16128049586822962,0.2823126737611515,0.9260265773011332
1.3229719776052253,0.04664608827413862,NA,1,1.3229719776052253,0.664665843368814,0.16222120893249703,0.31993404191399427,0.9659963757635934
1.3438506735628115,0.04664608827413862,NA,1,1.3438506735628115,0.703182981812006,0.16344430012282524,0.35750200141241834,1.0053051625973812
1.364729369520398,0.04664608827413862,NA,1,1.364729369520398,0.7415611297200319,0.1643073148997356,0.3946166907133424,1.044425598672987
1.3856080654779843,0.04664608827413862,NA,1,1.3856080654779843,0.7799475621895905,0.1651153715184667,0.4316138116232536,1.084204891021691
1.4064867614355707,0.04664608827413862,NA,1,1.4064867614355707,0.8183033863356741,0.1657861592155693,0.4687733507813079,1.123555288733743
1.427365457393157,0.04664608827413862,NA,1,1.427365457393157,0.8567916846348932,0.16665277983715926,0.5046109611582534,1.1637220214872925
1.4482441533507433,0.04664608827413862,NA,1,1.4482441533507433,0.8951162583982821,0.16794426290067896,0.5412657692213115,1.2025436672936036
1.4691228493083297,0.04664608827413862,NA,1,1.4691228493083297,0.933510781752134,0.16905179099843404,0.5784671691571562,1.2419656135719495
1.490001545265916,0.04664608827413862,NA,1,1.490001545265916,0.9719819425334212,0.16992314398681824,0.6153000362409716,1.2827617857520224
1.5108802412235023,0.04664608827413862,NA,1,1.5108802412235023,1.010429342813696,0.17067798139983553,0.6510066955158585,1.3224165908384147
1.5317589371810887,0.04664608827413862,NA,1,1.5317589371810887,1.0486877114666213,0.1717787764262053,0.6872093459167713,1.3636421744517566
1.552637633138675,0.04664608827413862,NA,1,1.552637633138675,1.0871126517100436,0.17264148720556172,0.7219123355601309,1.4043640969165547
1.5735163290962613,0.04664608827413862,NA,1,1.5735163290962613,1.1253151526582574,0.17357286853598805,0.7575329196696832,1.4447197852867253
1.5943950250538477,0.04664608827413862,NA,1,1.5943950250538477,1.1636964040335376,0.17436385079791125,0.7934448791137285,1.4846780274698996
1.615273721011434,0.04664608827413862,NA,1,1.615273721011434,1.2021494585074632,0.1750107312898173,0.8289847607622304,1.5247893267925794
1.6361524169690205,0.04664608827413862,NA,1,1.6361524169690205,1.2400498286038486,0.1756754420859347,0.8637836260969401,1.5655110019164806
1.6570311129266067,0.04664608827413862,NA,1,1.6570311129266067,1.278078595640182,0.17695570650462922,0.9008578768052167,1.6056841421818073
1.677909808884193,0.04664608827413862,NA,1,1.677909808884193,1.3164255897031474,0.1780439290069282,0.9358207231503505,1.6468668372865602
1.6987885048417795,0.04664608827413862,NA,1,1.6987885048417795,1.354753463365297,0.17965308129639623,0.9723029168597899,1.687899616961886
1.7196672007993659,0.04664608827413862,NA,1,1.7196672007993659,1.392884675455453,0.18082877048477783,1.0084101624932627,1.728055897082592
1.740545896756952,0.04664608827413862,NA,1,1.740545896756952,1.4311797143124871,0.1820545815507388,1.0438749647464944,1.769132385280529
1.7614245927145384,0.04664608827413862,NA,1,1.7614245927145384,1.4696115552777247,0.18283231214586979,1.0788366955113105,1.8097043245092426
1.7823032886721248,0.04664608827413862,NA,1,1.7823032886721248,1.5077482518042493,0.1834499182452022,1.1146899756041975,1.8514297084084317
1.8031819846297112,0.04664608827413862,NA,1,1.8031819846297112,1.545677208144068,0.18443209063304203,1.1506640788462847,1.892316403055137
1.8240606805872974,0.04664608827413862,NA,1,1.8240606805872974,1.5836591806245903,0.18495340787857772,1.187415317679867,1.9327891508776829
1.8449393765448838,0.04664608827413862,NA,1,1.8449393765448838,1.6227224168558796,0.18619114232126555,1.2234823520442837,1.973072868246614
1.8658180725024702,0.04664608827413862,NA,1,1.8658180725024702,1.661547075687729,0.18740357036926078,1.2588287255394217,2.0146164289269617
1.8866967684600564,0.04664608827413862,NA,1,1.8866967684600564,1.6994493566033553,0.1888431756620082,1.2940561334123437,2.0555392016637657
1.9075754644176428,0.04664608827413862,NA,1,1.9075754644176428,1.7376194825286913,0.19009341032683696,1.3298021153638546,2.0955891551391326
1.9284541603752292,0.04664608827413862,NA,1,1.9284541603752292,1.7757583487173672,0.1914203811356435,1.364984247475706,2.1360590097457783
1.9493328563328156,0.04664608827413862,NA,1,1.9493328563328156,1.8137952530359567,0.19286387692454757,1.4004299741558652,2.177286506826772
