log_it,log_brain_weight,Species,cond__,effect1__,estimate__,se__,lower__,upper__
0.5922176190897032,0.04429101639012732,NA,1,0.5922176190897032,-0.6682114334432924,0.15678490572650583,-1.0133002554699524,-0.3471952821029618
0.6130963150472895,0.04429101639012732,NA,1,0.6130963150472895,-0.6300290781794279,0.1560669787353563,-0.9749140846745938,-0.30987831504492847
0.6339750110048759,0.04429101639012732,NA,1,0.6339750110048759,-0.5917152497973626,0.1558092318150212,-0.9360553063887552,-0.2730190246547506
0.6548537069624621,0.04429101639012732,NA,1,0.6548537069624621,-0.5531926232722197,0.1553437374881285,-0.898006445766137,-0.23538944844174176
0.6757324029200485,0.04429101639012732,NA,1,0.6757324029200485,-0.5149653956984604,0.15459409865493715,-0.8586650490542359,-0.19839622331551302
0.6966110988776348,0.04429101639012732,NA,1,0.6966110988776348,-0.4768321289582984,0.15438017453411063,-0.8207518012071048,-0.16201337678659053
0.7174897948352212,0.04429101639012732,NA,1,0.7174897948352212,-0.43879752804274486,0.15406444087106808,-0.7823124870832717,-0.1254613542343777
0.7383684907928075,0.04429101639012732,NA,1,0.7383684907928075,-0.40079965140101714,0.15408508113293978,-0.7434495843989622,-0.08748780410955626
0.7592471867503939,0.04429101639012732,NA,1,0.7592471867503939,-0.36305701642073396,0.15415073788868863,-0.7055168542084994,-0.050036404428244086
0.7801258827079802,0.04429101639012732,NA,1,0.7801258827079802,-0.3250379323964184,0.15399642335007094,-0.6668565413628263,-0.012200597887871222
0.8010045786655666,0.04429101639012732,NA,1,0.8010045786655666,-0.2871704666645032,0.15361267475194695,-0.6278004420957761,0.0260788328542164
0.8218832746231529,0.04429101639012732,NA,1,0.8218832746231529,-0.24917890446816116,0.15376032452609736,-0.5897278011057675,0.06308983804680836
0.8427619705807393,0.04429101639012732,NA,1,0.8427619705807393,-0.21066394823229717,0.15393258215415573,-0.5520655226164591,0.10014553005881038
0.8636406665383256,0.04429101639012732,NA,1,0.8636406665383256,-0.17272395719785572,0.15460629119873545,-0.5129979122018068,0.1377747843634164
0.8845193624959119,0.04429101639012732,NA,1,0.8845193624959119,-0.13469423561158234,0.1545248054686252,-0.47423104399528865,0.17624452636383767
0.9053980584534983,0.04429101639012732,NA,1,0.9053980584534983,-0.09656846207449121,0.15447966725953186,-0.43647118651862954,0.21464102933078363
0.9262767544110847,0.04429101639012732,NA,1,0.9262767544110847,-0.05827227363165288,0.15438110813188982,-0.39889621694037253,0.25284376712198336
0.9471554503686709,0.04429101639012732,NA,1,0.9471554503686709,-0.020196473413614857,0.1544746827150025,-0.360955633681982,0.29217269054490286
0.9680341463262573,0.04429101639012732,NA,1,0.9680341463262573,0.01780088516860523,0.1544249507678559,-0.3219618871371645,0.3306621006636765
0.9889128422838437,0.04429101639012732,NA,1,0.9889128422838437,0.05620550860168194,0.1548587010439409,-0.2841630808297721,0.3691836741787547
1.0097915382414302,0.04429101639012732,NA,1,1.0097915382414302,0.09463081034690712,0.15496807930850165,-0.24754881648563432,0.4068270574757901
1.0306702341990164,0.04429101639012732,NA,1,1.0306702341990164,0.13280217091727053,0.1552376664916071,-0.2087034904587003,0.44501824034525744
1.0515489301566028,0.04429101639012732,NA,1,1.0515489301566028,0.17087160052025052,0.15482124654843338,-0.17216714770674935,0.48410301381938975
1.0724276261141892,0.04429101639012732,NA,1,1.0724276261141892,0.2089939714672655,0.1555475624870574,-0.13326151496988708,0.5215774411494951
1.0933063220717756,0.04429101639012732,NA,1,1.0933063220717756,0.24681757151035422,0.15608005646869255,-0.09598519326908092,0.5602043602325678
1.1141850180293618,0.04429101639012732,NA,1,1.1141850180293618,0.28505726915413154,0.15692915817076517,-0.05768799042650895,0.5998128060729762
1.1350637139869482,0.04429101639012732,NA,1,1.1350637139869482,0.32346642318637797,0.15699171188203237,-0.020497953255442677,0.6383755307299018
1.1559424099445346,0.04429101639012732,NA,1,1.1559424099445346,0.361721880899708,0.157516621566543,0.016656364272200106,0.6769406961948349
1.176821105902121,0.04429101639012732,NA,1,1.176821105902121,0.39984210983399404,0.1584694713796791,0.055227058953599834,0.715445558768311
1.1976998018597071,0.04429101639012732,NA,1,1.1976998018597071,0.4377972008398947,0.15911472916412497,0.09385836118141061,0.7547535430566619
1.2185784978172935,0.04429101639012732,NA,1,1.2185784978172935,0.4765157731584728,0.15956996692169234,0.13072313687079062,0.7933115129942655
1.23945719377488,0.04429101639012732,NA,1,1.23945719377488,0.5143109740467173,0.1600909036298211,0.16764562406293554,0.831874537905374
1.2603358897324661,0.04429101639012732,NA,1,1.2603358897324661,0.5523537321755158,0.16017037167668588,0.20537810789010186,0.8697804165021048
1.2812145856900525,0.04429101639012732,NA,1,1.2812145856900525,0.5901569311187267,0.16095898230121586,0.2429033546210469,0.9076389297474403
1.302093281647639,0.04429101639012732,NA,1,1.302093281647639,0.6280281019107474,0.16133202213906195,0.2798187399825615,0.9475066260459615
1.3229719776052253,0.04429101639012732,NA,1,1.3229719776052253,0.6661314244317951,0.1622104709524452,0.31709257001870367,0.9868070804706937
1.3438506735628115,0.04429101639012732,NA,1,1.3438506735628115,0.704382573768422,0.16291336611626378,0.3549990485619824,1.027039134705602
1.364729369520398,0.04429101639012732,NA,1,1.364729369520398,0.7426416642949263,0.16335675190367205,0.3909039854527299,1.0664100419837585
1.3856080654779843,0.04429101639012732,NA,1,1.3856080654779843,0.7808209150648853,0.16382694437760717,0.42817783335454973,1.1048100071693632
1.4064867614355707,0.04429101639012732,NA,1,1.4064867614355707,0.8191059793090325,0.16397031747549906,0.46373404485163433,1.1424957985580833
1.427365457393157,0.04429101639012732,NA,1,1.427365457393157,0.8571174011968873,0.16493261800245357,0.5007965654015931,1.1822941086152836
1.4482441533507433,0.04429101639012732,NA,1,1.4482441533507433,0.8954602347363658,0.1663455392840102,0.5372878057077868,1.2218672000082398
1.4691228493083297,0.04429101639012732,NA,1,1.4691228493083297,0.9336628073970932,0.1668639056716603,0.5732300607121374,1.2613415547018154
1.490001545265916,0.04429101639012732,NA,1,1.490001545265916,0.971606034659152,0.1673979610771441,0.6102591535820461,1.3005841607643938
1.5108802412235023,0.04429101639012732,NA,1,1.5108802412235023,1.0097632869123587,0.16821922747810425,0.6459533135388509,1.3391183562303612
1.5317589371810887,0.04429101639012732,NA,1,1.5317589371810887,1.0484047529569203,0.16951908356116116,0.6830267714149232,1.3782341199798376
1.552637633138675,0.04429101639012732,NA,1,1.552637633138675,1.0866501720268729,0.17049065341387387,0.7189236245310712,1.4175292708581044
1.5735163290962613,0.04429101639012732,NA,1,1.5735163290962613,1.124827014125427,0.17197293508397443,0.7544965744194244,1.4572457076998104
1.5943950250538477,0.04429101639012732,NA,1,1.5943950250538477,1.1628436310206056,0.1729623896452158,0.7908421282657797,1.497584569636676
1.615273721011434,0.04429101639012732,NA,1,1.615273721011434,1.2008736418474721,0.17411237767660526,0.8264037187747257,1.5371561048734235
1.6361524169690205,0.04429101639012732,NA,1,1.6361524169690205,1.2392339470176232,0.17516774687813633,0.862141301043834,1.5776119928055026
1.6570311129266067,0.04429101639012732,NA,1,1.6570311129266067,1.2771973845985567,0.17577694698396623,0.8982301206249881,1.6167244166016375
1.677909808884193,0.04429101639012732,NA,1,1.677909808884193,1.3153863954286065,0.17650871116295644,0.9329652320580637,1.65680486794268
1.6987885048417795,0.04429101639012732,NA,1,1.6987885048417795,1.353406102783663,0.17814727562605703,0.9683794207880144,1.698773501148522
1.7196672007993659,0.04429101639012732,NA,1,1.7196672007993659,1.3914355162281595,0.17882649536673687,1.0032034931612932,1.738397685007881
1.740545896756952,0.04429101639012732,NA,1,1.740545896756952,1.429822271099385,0.17983019204495776,1.038380811811504,1.779315487364267
1.7614245927145384,0.04429101639012732,NA,1,1.7614245927145384,1.467754372861359,0.1807312386150062,1.0738613094610272,1.8203110132970188
1.7823032886721248,0.04429101639012732,NA,1,1.7823032886721248,1.505467747636914,0.1820542039192666,1.1099942343459053,1.8609342905106074
1.8031819846297112,0.04429101639012732,NA,1,1.8031819846297112,1.5433003344466303,0.18381653510495452,1.1472022228812135,1.9017875126396284
1.8240606805872974,0.04429101639012732,NA,1,1.8240606805872974,1.5812624495723762,0.18497354918881226,1.1836362276265817,1.9423045336418137
1.8449393765448838,0.04429101639012732,NA,1,1.8449393765448838,1.6192432699351325,0.1860695996442282,1.219536334667431,1.9819617846164252
1.8658180725024702,0.04429101639012732,NA,1,1.8658180725024702,1.657227262856138,0.1869944671287029,1.254654090743841,2.0223401125033575
1.8866967684600564,0.04429101639012732,NA,1,1.8866967684600564,1.695343631786351,0.1885388700530029,1.2903438516549097,2.0633242013075574
1.9075754644176428,0.04429101639012732,NA,1,1.9075754644176428,1.7335644367757612,0.19003252298975779,1.3254154048694524,2.1050937283544617
1.9284541603752292,0.04429101639012732,NA,1,1.9284541603752292,1.7714367939016151,0.191446015469013,1.3615551338252203,2.146944874243287
1.9493328563328156,0.04429101639012732,NA,1,1.9493328563328156,1.809359130027704,0.1928754472787849,1.396060742294639,2.188817243684504
