"","long","lat","group","order","region","subregion"
"1129",-70.8175811767578,43.2010192871094,31,8730,"new hampshire",NA
"1130",-70.8233108520508,43.1609115600586,31,8731,"new hampshire",NA
"1131",-70.8118591308594,43.1322631835938,31,8732,"new hampshire",NA
"1132",-70.8003921508789,43.1208038330078,31,8733,"new hampshire",NA
"1133",-70.7717514038086,43.1036148071289,31,8734,"new hampshire",NA
"1134",-70.7373657226562,43.08642578125,31,8735,"new hampshire",NA
"1135",-70.7545547485352,43.0520477294922,31,8736,"new hampshire",NA
"1136",-70.7430953979492,43.0405921936035,31,8737,"new hampshire",NA
"1137",-70.7316436767578,43.0233993530273,31,8738,"new hampshire",NA
"1138",-70.7316436767578,43.0062103271484,31,8739,"new hampshire",NA
"1139",-70.7717514038086,42.9718360900879,31,8740,"new hampshire",NA
"1140",-70.8404998779297,42.8572463989258,31,8741,"new hampshire",NA
"1141",-70.8863372802734,42.8744316101074,31,8742,"new hampshire",NA
"1142",-70.9092559814453,42.8744316101074,31,8743,"new hampshire",NA
"1143",-71.0123901367188,42.8687019348145,31,8744,"new hampshire",NA
"1144",-71.0410385131836,42.8572463989258,31,8745,"new hampshire",NA
"1145",-71.0696792602539,42.811408996582,31,8746,"new hampshire",NA
"1146",-71.0868759155273,42.8056755065918,31,8747,"new hampshire",NA
"1147",-71.144172668457,42.811408996582,31,8748,"new hampshire",NA
"1148",-71.1785507202148,42.8056755065918,31,8749,"new hampshire",NA
"1149",-71.1957321166992,42.7884902954102,31,8750,"new hampshire",NA
"1150",-71.1957321166992,42.759838104248,31,8751,"new hampshire",NA
"1151",-71.1957321166992,42.7369194030762,31,8752,"new hampshire",NA
"1152",-71.2186584472656,42.7311935424805,31,8753,"new hampshire",NA
"1153",-71.23583984375,42.7311935424805,31,8754,"new hampshire",NA
"1154",-71.2644958496094,42.7254638671875,31,8755,"new hampshire",NA
"1155",-71.2816772460938,42.7140045166016,31,8756,"new hampshire",NA
"1156",-71.3103332519531,42.6968154907227,31,8757,"new hampshire",NA
"1157",-71.3447036743164,42.6968154907227,31,8758,"new hampshire",NA
"1158",-71.7457733154297,42.7025451660156,31,8759,"new hampshire",NA
"1159",-71.9004745483398,42.7140045166016,31,8760,"new hampshire",NA
"1160",-71.9348526000977,42.7140045166016,31,8761,"new hampshire",NA
"1161",-72.2843551635742,42.7254638671875,31,8762,"new hampshire",NA
"1162",-72.4734268188477,42.7311935424805,31,8763,"new hampshire",NA
"1163",-74.7251586914062,41.3675537109375,32,8765,"new jersey",NA
"1164",-74.3756484985352,41.2013931274414,32,8766,"new jersey",NA
"1165",-74.2381362915039,41.144100189209,32,8767,"new jersey",NA
"1166",-74.1922988891602,41.1269111633301,32,8768,"new jersey",NA
"1167",-73.9001007080078,40.9951286315918,32,8769,"new jersey",NA
"1168",-73.9115524291992,40.9091873168945,32,8770,"new jersey",NA
"1169",-73.9172821044922,40.9034576416016,32,8771,"new jersey",NA
"1170",-73.9402084350586,40.8919982910156,32,8772,"new jersey",NA
"1171",-73.9745788574219,40.8461608886719,32,8773,"new jersey",NA
"1172",-74.0032272338867,40.8232421875,32,8774,"new jersey",NA
"1173",-74.0146865844727,40.8060531616211,32,8775,"new jersey",NA
"1174",-74.0318756103516,40.7774085998535,32,8776,"new jersey",NA
"1175",-74.0547943115234,40.7544898986816,32,8777,"new jersey",NA
"1176",-74.0777130126953,40.691463470459,32,8778,"new jersey",NA
"1177",-74.0949020385742,40.6628150939941,32,8779,"new jersey",NA
"1178",-74.1464691162109,40.6570854187012,32,8780,"new jersey",NA
"1179",-74.1693878173828,40.6513557434082,32,8781,"new jersey",NA
"1180",-74.1808471679688,40.6513557434082,32,8782,"new jersey",NA
"1181",-74.2037658691406,40.6227073669434,32,8783,"new jersey",NA
"1182",-74.2209548950195,40.6112480163574,32,8784,"new jersey",NA
"1183",-74.2324142456055,40.5825996398926,32,8785,"new jersey",NA
"1184",-74.2438659667969,40.5539512634277,32,8786,"new jersey",NA
"1185",-74.2610626220703,40.5310363769531,32,8787,"new jersey",NA
"1186",-74.2897033691406,40.5195732116699,32,8788,"new jersey",NA
"1187",-74.2954406738281,40.5081176757812,32,8789,"new jersey",NA
"1188",-74.2782440185547,40.4851989746094,32,8790,"new jersey",NA
"1189",-74.2610626220703,40.4680099487305,32,8791,"new jersey",NA
"1190",-74.2094955444336,40.4508171081543,32,8792,"new jersey",NA
"1191",-74.2037658691406,40.4450912475586,32,8793,"new jersey",NA
"1192",-74.1922988891602,40.4336318969727,32,8794,"new jersey",NA
"1193",-74.140739440918,40.4336318969727,32,8795,"new jersey",NA
"1194",-74.0891723632812,40.4336318969727,32,8796,"new jersey",NA
"1195",-74.0662536621094,40.4221725463867,32,8797,"new jersey",NA
"1196",-74.0089569091797,40.4049835205078,32,8798,"new jersey",NA
"1197",-74.0204162597656,40.4508171081543,32,8799,"new jersey",NA
"1198",-74.0089569091797,40.4680099487305,32,8800,"new jersey",NA
"1199",-73.9917678833008,40.4508171081543,32,8801,"new jersey",NA
"1200",-73.9745788574219,40.4336318969727,32,8802,"new jersey",NA
"1201",-73.957389831543,40.3935241699219,32,8803,"new jersey",NA
"1202",-73.957389831543,40.3362274169922,32,8804,"new jersey",NA
"1203",-73.957389831543,40.3018531799316,32,8805,"new jersey",NA
"1204",-73.957389831543,40.2674713134766,32,8806,"new jersey",NA
"1205",-73.9745788574219,40.2216377258301,32,8807,"new jersey",NA
"1206",-74.0032272338867,40.1586112976074,32,8808,"new jersey",NA
"1207",-74.0089569091797,40.1070442199707,32,8809,"new jersey",NA
"1208",-74.0204162597656,40.0325622558594,32,8810,"new jersey",NA
"1209",-74.0318756103516,39.9523468017578,32,8811,"new jersey",NA
"1210",-74.0490646362305,39.9122428894043,32,8812,"new jersey",NA
"1211",-74.0547943115234,39.8377532958984,32,8813,"new jersey",NA
"1212",-74.0719833374023,39.791919708252,32,8814,"new jersey",NA
"1213",-74.0891723632812,39.780460357666,32,8815,"new jersey",NA
"1214",-74.0949020385742,39.791919708252,32,8816,"new jersey",NA
"1215",-74.0891723632812,39.8262977600098,32,8817,"new jersey",NA
"1216",-74.0719833374023,39.9065093994141,32,8818,"new jersey",NA
"1217",-74.0719833374023,39.9638061523438,32,8819,"new jersey",NA
"1218",-74.0719833374023,40.0210990905762,32,8820,"new jersey",NA
"1219",-74.0891723632812,40.0325622558594,32,8821,"new jersey",NA
"1220",-74.1235504150391,39.9695358276367,32,8822,"new jersey",NA
"1221",-74.1178207397461,39.9466171264648,32,8823,"new jersey",NA
"1222",-74.1120910644531,39.923698425293,32,8824,"new jersey",NA
"1223",-74.129280090332,39.8492164611816,32,8825,"new jersey",NA
"1224",-74.1521911621094,39.8148345947266,32,8826,"new jersey",NA
"1225",-74.1751174926758,39.791919708252,32,8827,"new jersey",NA
"1226",-74.1751174926758,39.7403526306152,32,8828,"new jersey",NA
"1227",-74.1751174926758,39.7002449035645,32,8829,"new jersey",NA
"1228",-74.2037658691406,39.6601371765137,32,8830,"new jersey",NA
"1229",-74.2266845703125,39.6372184753418,32,8831,"new jersey",NA
"1230",-74.2438659667969,39.6142997741699,32,8832,"new jersey",NA
"1231",-74.3069000244141,39.5741958618164,32,8833,"new jersey",NA
"1232",-74.312629699707,39.5627365112305,32,8834,"new jersey",NA
"1233",-74.3183517456055,39.5283584594727,32,8835,"new jersey",NA
"1234",-74.3412780761719,39.5283584594727,32,8836,"new jersey",NA
